source_row,state,district,fds_name,latitude_raw,longitude_raw,team,mode,named_kk,reported_kk_distance_km,fds_id,latitude,longitude,coordinate_precision_review,valid_coordinates,kk_key,kk_id,match_method,kk_name,latitude_kk,longitude_kk,valid_coordinates_kk,nearest_nadi_id,nearest_nadi_name,nadi_longitude,nadi_latitude,nearest_nadi_km,nearest_nadi_status,distance_band_original_1_3km,distance_band,nadi_within_5km,nadi_within_10km,nearest_open_nadi_id,nearest_open_nadi_name,nearest_open_nadi_km,nearest_listed_nadi_id,nearest_listed_nadi_name,nearest_listed_nadi_status,nearest_listed_nadi_km,named_kk_distance_km,geographic_nearest_kk_id,geographic_nearest_kk_name,geographic_nearest_kk_km,site_group,site_id,candidates_within_10km,candidates_within_5km,nearest_mapped_road_km,nearest_track_km,nearest_waterway_km,nearest_river_km,mapped_road_length_10km_km,mapped_track_length_10km_km,mapped_waterway_length_10km_km,nearest_candidate,nearest_candidate_km,site_map,dem_grid_m,local_epsg,dem_coverage_pct,fds_elevation_m,fds_slope_deg,elevation_min_10km_m,elevation_max_10km_m,relief_10km_m,slope_mean_10km_deg,slope_p90_10km_deg,pct_slope_over15deg_10km,pct_slope_over30deg_10km,relief_5km_m,slope_mean_5km_deg,pct_slope_over15deg_5km
80,SARAWAK,MIRI,LONG KERONG,3.28565,115.2129,FDS PKB MIRI,Udara,KK LIO MATO,NA,F078,3.28565,115.2129,,TRUE,LIOMATO,K0326,exact normalized name,Klinik Kesihatan Lio Mato,3.169665,115.221629,TRUE,Q25,Long Banga (Long Beruang),115.393507,3.203576,22.029692047696006,UNDER RELOCATION,red,red,0,0,Q21,Bario,57.72205297826321,Q25,Long Banga (Long Beruang),UNDER RELOCATION,22.029692047696006,12.933321142724084,K0326,Klinik Kesihatan Lio Mato,12.933321142724084,64,S064,0,0,8.025657504849715,8.302773979780586,1.1950438892815949,1.1950438892815949,22.74266756672619,2.234795879891063,30.228329709467054,NA,NA,site_maps/S064.png,40,32650,100,274.5782165527344,3.049079380655635,205.0458526611328,1702.9737548828125,1497.9279022216797,17.42254181127565,27.347380740489612,61.46919239037846,5.657526467367055,877.0700836181641,15.23650647706033,49.20010490427485
81,SARAWAK,MIRI,BA' PURAU,2.77181,114.94236,FDS PKB MIRI,Udara,KK LONG JEKITAN,NA,F079,2.77181,114.94236,,TRUE,LONGJEKITAN,K0334,exact normalized name,Klinik Kesihatan Long Jekitan,3.263121,114.859131,TRUE,Q25,Long Banga (Long Beruang),115.393507,3.203576,69.38802352123277,UNDER RELOCATION,red,red,0,0,Q19,Long Bedian,115.98914528748321,Q25,Long Banga (Long Beruang),UNDER RELOCATION,69.38802352123277,55.40756355442633,K0332,Klinik Kesihatan Long Jeeh,23.558496031797443,65,S065,0,0,8.031259459572365,2.7150271553015535,2.1269196171135465,2.1269196171135465,7.777181499134498,22.64358026301449,25.94404181434439,NA,NA,site_maps/S065.png,40,32650,100,370.08697509765625,2.4243423004944513,178.64248657226565,1665.237060546875,1486.5945739746094,17.965844002671393,27.014055044647264,66.58249670418822,4.393570631781767,527.1183013916016,16.09754410131536,56.761501210653755
82,SARAWAK,MIRI,LONG PALAI,3.04275,114.85093,FDS PKB MIRI,Udara,KK LONG JEEH,NA,F080,3.04275,114.85093,,TRUE,LONGJEEH,K0332,exact normalized name,Klinik Kesihatan Long Jeeh,2.98311,114.95786,TRUE,Q25,Long Banga (Long Beruang),115.393507,3.203576,62.840556799885405,UNDER RELOCATION,red,red,0,0,Q19,Long Bedian,84.51760790313318,Q25,Long Banga (Long Beruang),UNDER RELOCATION,62.840556799885405,13.600104028275762,K0332,Klinik Kesihatan Long Jeeh,13.600104028275762,66,S066,0,0,0.4632007807217449,NA,0.12208212223412553,0.34384237828902653,50.382252257531164,0,72.34368501206416,NA,NA,site_maps/S066.png,40,32650,100,141.71656799316406,2.5861491841439865,110.83411407470705,1032.8477783203125,922.0136642456056,17.097197622893272,27.08740644401591,59.45248405317973,5.852914034215944,607.3981475830078,14.908642200522904,49.68330173074595
83,SARAWAK,MIRI,LONG TEBANGAN,3.36562,114.90118,FDS PKB MIRI,Udara,KK LONG LAMA,NA,F081,3.36562,114.90118,,TRUE,LONGLAMA,K0336,exact normalized name,Klinik Kesihatan Long Lama,3.762499,114.405176,TRUE,Q19,Long Bedian,114.730756,3.793308,51.179714331098495,OPEN,red,red,0,0,Q19,Long Bedian,51.179714331098495,Q19,Long Bedian,OPEN,51.179714331098495,70.55249753580574,K0334,Klinik Kesihatan Long Jekitan,12.316208026953385,67,S067,0,0,0.018657329113327046,NA,0.16596397723655543,0.16596397723655543,39.88494925537834,0,32.37658433697213,NA,NA,site_maps/S067.png,40,32650,100,147.41314697265625,6.112169166447247,82.62433624267578,1245.8924560546875,1163.2681198120115,17.342413794292185,26.835584987057693,62.121388836770606,4.714479135501342,913.790672302246,17.982322127331397,65.82865905330696
84,SARAWAK,MIRI,BA' ABANG,3.38636,114.85163,FDS PKB MIRI,Udara,KK LONG LAMA,NA,F082,3.38636,114.85163,,TRUE,LONGLAMA,K0336,exact normalized name,Klinik Kesihatan Long Lama,3.762499,114.405176,TRUE,Q19,Long Bedian,114.730756,3.793308,47.19702979883827,OPEN,red,red,0,0,Q19,Long Bedian,47.19702979883827,Q19,Long Bedian,OPEN,47.19702979883827,64.83983166751386,K0345,Klinik Kesihatan Long San,12.690683795240698,68,S068,0,0,0.015477695094311673,5.5671527413738815,3.830097671003184,3.830097671003184,43.589420526405796,29.366334646656895,28.04949308363616,NA,NA,site_maps/S068.png,40,32650,100,137.90606689453125,0.978555434140037,71.6297378540039,1245.1282958984375,1173.4985580444336,16.549458668969315,25.96353826778877,57.387455446096745,3.71692363853919,748.1787414550781,15.372454881536775,51.517413939222735
85,SARAWAK,MIRI,BA' ITAM,3.46559,114.76565,FDS PKB MIRI,Udara,KK LONG BEDIAN,NA,F083,3.46559,114.76565,,TRUE,LONGBEDIAN,K0329,exact normalized name,Klinik Kesihatan Long Bedian,3.794918,114.732075,TRUE,Q19,Long Bedian,114.730756,3.793308,36.64579537290263,OPEN,red,red,0,0,Q19,Long Bedian,36.64579537290263,Q19,Long Bedian,OPEN,36.64579537290263,36.808717634283994,K0345,Klinik Kesihatan Long San,18.98237098959346,69,S069,0,0,2.054709208628611,0.2142942230562927,3.8378302477861412,3.8378302477861412,64.90183883629358,42.170565481825214,26.430987107921304,NA,NA,site_maps/S069.png,40,32650,100,144.083984375,0.27656495017567406,80.196990966796875,811.55889892578125,731.3619079589844,17.771471904568926,28.137304608422035,62.29534795284574,6.5047534541767025,713.4185485839844,18.651358000380004,66.71240616676084
86,SARAWAK,MIRI,LONG LIAU,3.13207,114.44014,FDS PKB MIRI,Udara,KK LONG SAN,NA,F084,3.13207,114.44014,,TRUE,LONGSAN,K0345,exact normalized name,Klinik Kesihatan Long San,3.29568,114.78221,TRUE,Q31,Sungai Asap,113.928508,3.054613,57.45727339940664,OPEN,red,red,0,0,Q31,Sungai Asap,57.45727339940664,Q31,Sungai Asap,OPEN,57.45727339940664,42.109374393579934,K0341,Klinik Kesihatan Long Naah,27.963425576484525,70,S070,0,0,8.006038959559762,NA,4.584112383511443,4.584112383511443,2.3064391265202135,0,62.415808181814235,NA,NA,site_maps/S070.png,40,32650,100,76.76615905761719,2.9410090090392496,41.29079055786133,1407.754150390625,1366.4633598327637,13.547946495840336,24.760881618854818,39.296126719500265,3.716605061275815,426.85892486572266,14.213556898639236,43.57474278797661
87,SARAWAK,MIRI,LONG BUKEN,3.19891,114.42315,FDS PKB MIRI,Udara,KK LONG LOYANG,NA,F085,3.19891,114.42315,,TRUE,LONGLOYANG,K0338,exact normalized name,Klinik Kesihatan Long Loyang,3.448402,114.116675,TRUE,Q31,Sungai Asap,113.928508,3.054613,57.21571550575472,OPEN,red,red,0,0,Q31,Sungai Asap,57.21571550575472,Q31,Sungai Asap,OPEN,57.21571550575472,43.89845745665405,K0341,Klinik Kesihatan Long Naah,24.10453006402,71,S071,0,0,5.033511653642689,8.129800785455535,0.05763699083437011,0.05763699083437011,29.5392236701801,0.15280316587464268,101.88921761691613,NA,NA,site_maps/S071.png,40,32650,100,52.35128402709961,2.2461446443859945,30.32558822631836,1356.0284423828125,1325.702854156494,14.024952918079713,25.649253517994104,40.63956111930801,4.593137925964235,356.0557098388672,12.939595822925924,35.72480878287018
88,SARAWAK,MIRI,LONG BALAU,4.03713,115.10135,FDS PKB MIRI,Udara,KK LONG SERIDAN,NA,F086,4.03713,115.10135,,TRUE,LONGSERIDAN,K0347,exact normalized name,Klinik Kesihatan Long Seridan,3.973911,115.069158,TRUE,Q19,Long Bedian,114.730756,3.793308,49.24682314526072,OPEN,red,red,0,0,Q19,Long Bedian,49.24682314526072,Q19,Long Bedian,OPEN,49.24682314526072,7.884595283420637,K0347,Klinik Kesihatan Long Seridan,7.884595283420637,72,S072,1,0,2.4433664941346773,0.048487780943869865,6.525437235273938,6.525437235273938,42.49390853281846,79.6992160050619,39.031721139836236,Klinik Kesihatan Long Seridan,7.884595283420637,site_maps/S072.png,40,32650,100,240.55894470214844,7.766862178122132,182.03549194335935,1577.6309814453125,1395.5954895019531,18.44830147259597,30.893725659250062,62.575355801065754,11.596554294203244,584.7333679199219,15.118535056384532,47.21431886514519
89,SARAWAK,MIRI,PA LUNGAN,3.81003,115.52229,FDS PKB MIRI,Udara,KK BARIO,NA,F087,3.81003,115.52229,,TRUE,BARIO,K0185,exact normalized name,Klinik Kesihatan Bario,3.74052,115.46723,TRUE,Q21,Bario,115.46488,3.73976,10.081106683928432,OPEN,red,red,0,0,Q21,Bario,10.081106683928432,Q21,Bario,OPEN,10.081106683928432,9.851973995688091,K0185,Klinik Kesihatan Bario,9.851973995688091,73,S073,5,0,0.16684752543530249,5.263667672635671,3.554541028960332,3.554541028960332,36.531216960381514,12.446706867931495,24.53811598416672,Immigration Office,9.66825757947755,site_maps/S073.png,40,32650,100,1085.3935546875,2.365278983496788,1048.1629638671875,2091.7958984375,1043.6329345703125,13.156463851664585,23.043978415352314,38.54102757819908,1.8081238813310956,683.4554443359375,13.495836440556635,41.52142338416848
90,SARAWAK,MIRI,LONG LUBANG,3.69563,115.27865,FDS PKB MIRI,Udara,KK BARIO,NA,F088,3.69563,115.27865,,TRUE,BARIO,K0185,exact normalized name,Klinik Kesihatan Bario,3.74052,115.46723,TRUE,Q21,Bario,115.46488,3.73976,21.23892111717638,OPEN,red,red,0,0,Q21,Bario,21.23892111717638,Q21,Bario,OPEN,21.23892111717638,21.51215191862399,K0185,Klinik Kesihatan Bario,21.51215191862399,74,S074,0,0,7.921731485463591,0.06613747522928864,5.386812029110679,5.386812029110679,16.44256051425298,61.843120443851284,31.399109421014604,NA,NA,site_maps/S074.png,40,32650,100,560.4554443359375,5.807280683792471,325.7886962890625,1922.3243408203125,1596.53564453125,19.832443475428327,30.622131641057607,71.32245191844517,11.174493071084136,980.6568603515624,18.3547391597974,64.69045649849716
91,SARAWAK,MIRI,BA' PAKAN,3.5524,114.88093,FDS PKB MIRI,Udara,KK LONG BEDIAN,NA,F089,3.5524,114.88093,,TRUE,LONGBEDIAN,K0329,exact normalized name,Klinik Kesihatan Long Bedian,3.794918,114.732075,TRUE,Q19,Long Bedian,114.730756,3.793308,31.548132429655865,OPEN,red,red,0,0,Q19,Long Bedian,31.548132429655865,Q19,Long Bedian,OPEN,31.548132429655865,31.62358003019247,K0335,Klinik Kesihatan Long Kevok,27.90851060576547,75,S075,0,0,0.15959204636917326,8.38747360073795,4.266074779298795,4.266074779298795,77.9925860685207,1.1012182059147044,36.2449351263939,NA,NA,site_maps/S075.png,40,32650,100,316.69244384765625,14.80324154557592,157.64566040039065,1305.9630126953125,1148.317352294922,16.103583252468358,25.761754347223075,53.712634061002504,3.530843538449836,793.2727508544922,15.163686533316287,48.227365362497224
92,SARAWAK,MIRI,LONG KAWI,3.46042,114.7445,FDS PKB MIRI,Udara,KK LONG BEDIAN,NA,F090,3.46042,114.7445,,TRUE,LONGBEDIAN,K0329,exact normalized name,Klinik Kesihatan Long Bedian,3.794918,114.732075,TRUE,Q19,Long Bedian,114.730756,3.793308,37.046924048569764,OPEN,red,red,0,0,Q19,Long Bedian,37.046924048569764,Q19,Long Bedian,OPEN,37.046924048569764,37.22008727698738,K0345,Klinik Kesihatan Long San,18.790449957985405,76,S076,0,0,0.1402813929462134,0.23892569068574096,1.87659075654528,1.87659075654528,50.710764630539096,39.76233991027298,28.85880269537571,NA,NA,site_maps/S076.png,40,32650,100,380.7611999511719,21.074326850681153,79.24895477294922,810.91192626953125,731.662971496582,18.293839964739625,28.89737797733943,64.35152086724165,7.842898647723643,543.0664978027344,19.062392696674394,67.41337208128998
93,SARAWAK,MIRI,MANDAMOT,3.77819,115.29253,FDS PKB MIRI,Udara,KK BARIO,NA,F091,3.77819,115.29253,,TRUE,BARIO,K0185,exact normalized name,Klinik Kesihatan Bario,3.74052,115.46723,TRUE,Q21,Bario,115.46488,3.73976,19.594872210541677,OPEN,red,red,0,0,Q21,Bario,19.594872210541677,Q21,Bario,OPEN,19.594872210541677,19.83139445902988,K0185,Klinik Kesihatan Bario,19.83139445902988,77,S077,0,0,7.9573243213680644,4.728283064804539,3.639804066273336,3.639804066273336,7.855233109950993,47.34823149688677,13.398097584615478,NA,NA,site_maps/S077.png,40,32650,100,560.53546142578125,6.6975073060827865,340.1148681640625,2011.470947265625,1671.3560791015625,20.15686297473371,29.922188450727216,75.16339537878827,9.837694768812652,1011.1587829589844,19.79200520263947,74.44130697862042
94,SARAWAK,MIRI,LONG SERIDAN,3.9776,115.06846,FDS PKB MIRI,Udara,KK LONG SERIDAN,NA,F092,3.9776,115.06846,,TRUE,LONGSERIDAN,K0347,exact normalized name,Klinik Kesihatan Long Seridan,3.973911,115.069158,TRUE,Q19,Long Bedian,114.730756,3.793308,42.70294045502963,OPEN,red,red,0,0,Q19,Long Bedian,42.70294045502963,Q19,Long Bedian,OPEN,42.70294045502963,0.4174422103515407,K0347,Klinik Kesihatan Long Seridan,0.4174422103515407,78,S078,2,2,0.08312593368051625,0.27620322497851807,0.024983523561993543,0.09734464406207838,33.43027116758932,99.96594950583179,59.604784685744875,Klinik Kesihatan Long Seridan,0.4174422103515407,site_maps/S078.png,40,32650,100,190.80905151367188,3.476302654663922,140.5472412109375,1231.6864013671875,1091.13916015625,18.19952041618444,30.74542320802272,60.86209169548419,11.48475291302011,566.5056457519531,15.084311070464262,46.98168025179566
95,SARAWAK,MIRI,BA LAI,3.32322,115.33517,FDS PKB MIRI,Udara,KK LONG BANGA,NA,F093,3.32322,115.33517,,TRUE,LONGBANGA,K0328,exact normalized name,Klinik Kesihatan Long Banga,3.20551,115.39137,TRUE,Q25,Long Banga (Long Beruang),115.393507,3.203576,14.796413632339133,UNDER RELOCATION,red,red,0,0,Q21,Bario,48.50278115190442,Q25,Long Banga (Long Beruang),UNDER RELOCATION,14.796413632339133,14.499705476541637,K0328,Klinik Kesihatan Long Banga,14.499705476541637,79,S079,0,0,3.648574585310573,NA,5.468528340669531,5.468528340669531,28.105354093221354,0,22.621952574793344,NA,NA,site_maps/S079.png,40,32650,100,602.58917236328125,3.651972295031748,381.257080078125,1896.875732421875,1515.61865234375,17.696401312566344,26.6222766159506,64.4065304466866,4.352279065050955,742.1600952148436,17.281082528154727,63.25603923230611
96,SARAWAK,MIRI,LONG BANGA,3.20344,115.40151,FDS PKB MIRI,Udara,KK LONG BANGA,NA,F094,3.20344,115.40151,,TRUE,LONGBANGA,K0328,exact normalized name,Klinik Kesihatan Long Banga,3.20551,115.39137,TRUE,Q25,Long Banga (Long Beruang),115.393507,3.203576,0.8886324815568323,UNDER RELOCATION,green,green,1,1,Q21,Bario,60.0494877537136,Q25,Long Banga (Long Beruang),UNDER RELOCATION,0.8886324815568323,1.1490452951720793,K0328,Klinik Kesihatan Long Banga,1.1490452951720793,80,S080,1,1,0.04263390785558958,1.9448320654301694,0.045118121984350217,0.29926684350472316,69.5066423387301,15.351854981441464,46.57418404703037,Klinik Kesihatan Long Banga,1.1490452951720707,site_maps/S080.png,40,32650,100,435.5369262695313,1.9466904252189139,373.9053955078125,1825.786865234375,1451.8814697265625,16.80359355611097,27.424855001048304,56.948726269673855,6.049204932662664,672.3531188964844,13.057707726218258,36.68220056890395
97,SARAWAK,MIRI,APAU NYARING,3.06238,114.51657,FDS PKB MIRI,Udara,KK LONG SAN,NA,F095,3.06238,114.51657,,TRUE,LONGSAN,K0345,exact normalized name,Klinik Kesihatan Long San,3.29568,114.78221,TRUE,Q31,Sungai Asap,113.928508,3.054613,65.30218190720201,OPEN,red,red,0,0,Q31,Sungai Asap,65.30218190720201,Q31,Sungai Asap,OPEN,65.30218190720201,39.278225561843215,K0341,Klinik Kesihatan Long Naah,30.949726880423125,81,S081,0,0,0.026485569255975575,4.969531152566592,2.3032320670361046,2.3032320670361046,17.072220957792023,8.067890402123687,24.215356551580324,NA,NA,site_maps/S081.png,40,32650,100,496.94927978515625,6.400578152148008,97.23399353027344,1191.8690185546875,1094.635025024414,14.27417423121268,26.310368668416128,42.92544669113919,5.103230778591275,595.13214111328125,12.60982602550704,35.97650810308987
98,SARAWAK,MIRI,LONG DANO,3.59398,115.52839,FDS PKB MIRI,Udara,KK BARIO,NA,F096,3.59398,115.52839,,TRUE,BARIO,K0185,exact normalized name,Klinik Kesihatan Bario,3.74052,115.46723,TRUE,Q21,Bario,115.46488,3.73976,17.675764421159325,OPEN,red,red,0,0,Q21,Bario,17.675764421159325,Q21,Bario,OPEN,17.675764421159325,17.651399136407086,K0519,Klinik Kesihatan Tang Lapadan,3.9045396982925853,82,S082,2,2,0.02442385276561756,1.6070413565245352,0.553632027316556,0.553632027316556,48.096770331725025,48.45899586190807,56.20565364271534,Klinik Kesihatan Tang Lapadan,3.9045396982926164,site_maps/S082.png,40,32650,100,957.5918579101564,3.4541429022339876,885.3216552734375,1711.512451171875,826.1907958984375,13.59387393002437,21.5412690844062,38.338243422086784,1.2088452586797016,666.77484130859375,12.678367583604592,33.30711202549518
99,SARAWAK,TELANG USAN,DATA BILA (PENAN),3.323525,115.084994,FDS PKB MIRI,Udara,KK LIO MATO,NA,F097,3.323525,115.084994,,TRUE,LIOMATO,K0326,exact normalized name,Klinik Kesihatan Lio Mato,3.169665,115.221629,TRUE,Q25,Long Banga (Long Beruang),115.393507,3.203576,36.7549058727229,UNDER RELOCATION,red,red,0,0,Q21,Bario,62.60755277751546,Q25,Long Banga (Long Beruang),UNDER RELOCATION,36.7549058727229,22.864625843651776,K0337,Klinik Kesihatan Long Lellang,13.262937169003846,83,S083,0,0,0.05680095174561275,NA,0.11541963710718303,NA,48.271443782599874,0,5.467562063088605,NA,NA,site_maps/S083.png,40,32650,100,582.3231201171875,4.145081804849775,275.1183776855469,1633.9814453125,1358.8630676269531,15.0570094140078,23.433622451449445,49.08556217518063,2.039802256306249,879.3213806152344,13.731210864233244,41.059469055111755
100,SARAWAK,LIMBANG,PA' BERUNUT,4.201865,115.455342,FDS (P) PKD LIMBANG,Udara,KK LONG SEMADOH,100,F098,4.201865,115.455342,,TRUE,LONGSEMADOH,K0346,exact normalized name,Klinik Kesihatan Long Semadoh,4.215724,115.589957,TRUE,Q16,Ba’kelalan,115.6233,3.9856,30.41885025734051,OPEN,red,red,0,0,Q16,Ba’kelalan,30.41885025734051,Q16,Ba’kelalan,OPEN,30.41885025734051,15.007493341604526,K0346,Klinik Kesihatan Long Semadoh,15.007493341604526,84,S084,0,0,0.024108066984935752,0.46269652600071287,2.40570201856289,2.40570201856289,45.50720954208179,19.962134692812363,27.359006099916144,NA,NA,site_maps/S084.png,40,32650,100,650.94219970703125,1.6448842962590522,511.78509521484375,1630.8558349609375,1119.0707397460938,14.966059308504605,24.185623741702425,44.17920739869387,3.019916440189835,770.38623046875,13.085868492688451,31.1123214717986
101,SARAWAK,LIMBANG,SG. ADANG,4.075249,115. 317910,FDS (P) PKD LIMBANG,Udara,PKB LIMBANG,200,F099,4.075249,115.31791,,TRUE,PKBLIMBANG,NA,unmatched,NA,NA,NA,NA,Q16,Ba’kelalan,115.6233,3.9856,35.31022136353593,OPEN,red,red,0,0,Q16,Ba’kelalan,35.31022136353593,Q16,Ba’kelalan,OPEN,35.31022136353593,NA,K0347,Klinik Kesihatan Long Seridan,29.804048260980288,85,S085,0,0,0.23767393499969447,1.7355209879543199,0.1724036572470428,0.1724036572470428,30.927053055302085,77.83134434462453,82.04670749727933,NA,NA,site_maps/S085.png,40,32650,100,318.969482421875,4.068190292753013,273.6416015625,1390.3134765625,1116.671875,19.492452325966955,30.58115472823131,69.03389357872588,11.072578396329252,690.37799072265625,16.869523639366722,59.43590364362667
102,SABAH,KOTA MARUDU,SONSONGAN MAKATOL,6.4209,116.7727,NA,NA,NA,NA,F100,6.4209,116.7727,,TRUE,NA,NA,missing named KK,NA,NA,NA,NA,S13,Kampung Ranau,116.7476,6.50598,9.858581063742784,OPEN,red,yellow,0,1,S13,Kampung Ranau,9.858581063742784,S13,Kampung Ranau,OPEN,9.858581063742784,NA,K0359,Klinik Kesihatan Marak Parak,12.421016178952009,86,S086,17,2,0.3477738600665397,0.3490561352778299,1.11529308274783,1.11529308274783,370.43417795990274,69.67463201380268,133.1546027007299,SK Sunsui,3.8671470345964076,site_maps/S086.png,40,32650,100,474.3003234863281,13.86553601556246,-1.503478765487671,1018.4505615234376,1019.9540402889252,12.22361393024526,24.101607010498626,37.10546730417235,2.6101902883479444,643.6974515914917,14.134076852168272,43.67120524457892
103,SABAH,NABAWAN,PANGARAAN,4.734,116.22106,NA,NA,NA,NA,F101,4.734,116.22106,,TRUE,NA,NA,missing named KK,NA,NA,NA,NA,S110,Kampung Lotong,116.4496,4.71429,25.420848816311818,OPEN,red,red,0,0,S110,Kampung Lotong,25.420848816311818,S110,Kampung Lotong,OPEN,25.420848816311818,NA,K0477,Klinik Kesihatan Sepulot,29.470081867168314,87,S087,1,0,0.01627459439809031,7.80120105761571,0.1190629305679971,0.1190629305679971,54.239871435516896,2.3866726866817167,33.811160291495476,SK Pohon Batu,7.220082950323843,site_maps/S087.png,40,32650,100,312.88958740234375,2.4239983220392443,239.5923614501953,1598.9886474609375,1359.3962860107422,17.039241536718006,26.535360038830525,59.10879441830278,4.53867840337498,996.071746826172,15.753735069351585,51.94836627672449
104,SABAH,PENAMPANG,BUAYAN,5.9,116.3,NA,NA,NA,NA,F102,5.9,116.3,At least one coordinate has <=2 stored decimal places; verify precision,TRUE,NA,NA,missing named KK,NA,NA,NA,NA,S48,Pekan Babagon,116.18576,5.90378,12.642584424054006,OPEN,red,red,0,0,S48,Pekan Babagon,12.642584424054006,S48,Pekan Babagon,OPEN,12.642584424054006,NA,K0543,Klinik Kesihatan Tombongan,12.509474123758736,88,S088,2,0,2.758714686853643,3.2177351734031268,1.7979236786160753,1.7979236786160753,120.7500753642337,28.89972078009696,90.48755459279667,Klinik Desa Moyog,7.341284221780247,site_maps/S088.png,40,32650,100,1021.5676879882813,21.922039972462,105.11215209960938,1966.050537109375,1860.9383850097656,22.18055910795925,30.44242876693003,85.8106189664963,11.34501500770666,1387.3074951171875,22.547198857525892,88.17855268999475
105,SABAH,PENAMPANG,KALANGGAAN,5.95,116.28,NA,NA,NA,NA,F103,5.95,116.28,At least one coordinate has <=2 stored decimal places; verify precision,TRUE,NA,NA,missing named KK,NA,NA,NA,NA,S48,Pekan Babagon,116.18576,5.90378,11.621228707679675,OPEN,red,red,0,0,S48,Pekan Babagon,11.621228707679675,S48,Pekan Babagon,OPEN,11.621228707679675,NA,K0543,Klinik Kesihatan Tombongan,6.758670510664929,89,S089,3,0,1.150538627658378,2.0675509079636885,1.5797961044540005,1.7223969831214705,176.86780099140697,68.32204932015532,103.35299128998075,Klinik Kesihatan Tombongan,6.758670510664929,site_maps/S089.png,40,32650,100,731.634033203125,25.68713676933005,83.56421661376953,1468.7821044921875,1385.217887878418,20.823042888712084,29.205955035343667,80.99192828749898,7.8775249452421505,965.9776306152344,21.39181090653257,83.2072464645242
106,SABAH,PENAMPANG,LONGKOGUNGON,5.7875788,116.2886155,NA,NA,NA,NA,F104,5.7875788,116.2886155,,TRUE,NA,NA,missing named KK,NA,NA,NA,NA,S63,Kg. Toboh,116.39063,5.70326,14.67283329725111,OPEN,red,red,0,0,S63,Kg. Toboh,14.67283329725111,S63,Kg. Toboh,OPEN,14.67283329725111,NA,K0510,Klinik Kesihatan Sunsuron,10.743349625500503,90,S090,3,0,5.127943961011814,5.290762982010481,1.1320721064864954,1.1320721064864954,51.72516318456609,9.000809917590102,40.26702185074682,Unnamed community_centre,9.6548613984407,site_maps/S090.png,40,32650,100,601.84991455078125,10.089852947715674,265.1529541015625,2075.436767578125,1810.2838134765625,22.14186743542982,30.155756881114492,86.29991126885537,10.44695145138801,1303.6078186035156,22.710416855087463,87.82185809992735
107,SABAH,PENSIANGAN,KARAMPALON,4.52575,116.24919,NA,NA,NA,NA,F105,4.52575,116.24919,,TRUE,NA,NA,missing named KK,NA,NA,NA,NA,S110,Kampung Lotong,116.4496,4.71429,30.543430901134222,OPEN,red,red,0,0,S110,Kampung Lotong,30.543430901134222,S110,Kampung Lotong,OPEN,30.543430901134222,NA,K0477,Klinik Kesihatan Sepulot,32.90834401136584,91,S091,4,1,4.539051158752093,NA,0.06788491577794024,0.06788491577794024,19.240901736107613,0,73.28648639326364,Sekolah Kuala Sibangali,2.2990479344619397,site_maps/S091.png,40,32650,100,186.0923767089844,0.783486006499414,147.4522705078125,954.6363525390624,807.18408203125,17.49052139264931,26.00973994843168,64.81179142920882,3.1395136593181494,479.0198364257813,16.64870603593945,59.719980632666235
108,SABAH,RANAU,PANULONGON,5.93,116.53,NA,NA,NA,NA,F106,5.93,116.53,At least one coordinate has <=2 stored decimal places; verify precision,TRUE,NA,NA,missing named KK,NA,NA,NA,NA,S33,Kampung Mesilou,116.59725,6.01308,11.859831813540975,OPEN,red,red,0,0,S33,Kampung Mesilou,11.859831813540975,S33,Kampung Mesilou,OPEN,11.859831813540975,NA,K0211,Klinik Kesihatan Bundu Tuhan,5.808642744202218,92,S092,14,4,0.5230502403626627,1.074357304051356,0.5439558067332055,5.1481761395128665,353.44950634680686,133.6341227226275,106.98633904054478,Klinik Desa Terolobou,3.138293964985193,site_maps/S092.png,40,32650,100,1054.6151123046875,33.40005704534504,478.9083862304687,1797.5498046875,1318.6414184570313,20.35845583519925,28.80411704813706,78.56266415178527,6.994006875361261,1016.4457397460938,20.85268414323933,79.70628580650367
109,SABAH,PENSIANGAN,SALILIRAN,4.4043414,116.2214242,NA,NA,NA,NA,F107,4.4043414,116.2214242,,TRUE,NA,NA,missing named KK,NA,NA,NA,NA,S110,Kampung Lotong,116.4496,4.71429,42.749161082858244,OPEN,red,red,0,0,S110,Kampung Lotong,42.749161082858244,S110,Kampung Lotong,OPEN,42.749161082858244,NA,K0477,Klinik Kesihatan Sepulot,44.43311710477317,93,S093,2,2,NA,NA,0.0596942959324189,0.0596942959324189,0,0,46.401869517453996,Balai Budaya Saliliran,0.02454605865590633,site_maps/S093.png,40,32650,100,304.21234130859375,4.2435892242836655,166.3246307373047,1108.890869140625,942.5662384033204,18.42542767248649,27.705715667509764,67.5710620519009,5.471499122815913,763.0469818115234,18.17812069548346,67.42722265932338
